country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2026 18:00:00",25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2026 18:00:00",25.5626095,84.663264,NH3,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2026 18:00:00",25.5626095,84.663264,SO2,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2026 18:00:00",24.75746,84.366208,PM2.5,8,32,16
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2026 18:00:00",24.75746,84.366208,PM10,20,114,51
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2026 18:00:00",24.75746,84.366208,SO2,2,14,7
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","06-04-2026 18:00:00",16.554731,80.649110,PM10,41,70,51
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","06-04-2026 18:00:00",17.72,83.3,NO2,12,81,31
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","06-04-2026 18:00:00",17.72,83.3,CO,6,46,16
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-04-2026 18:00:00",27.103358,93.679645,PM2.5,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-04-2026 18:00:00",27.103358,93.679645,PM10,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-04-2026 18:00:00",26.071318,91.87488,CO,32,123,93
India,Assam,Guwahati,"IITG, Guwahati - PCBA","06-04-2026 18:00:00",26.2028636,91.70046436,PM2.5,44,94,67
India,Assam,Guwahati,"IITG, Guwahati - PCBA","06-04-2026 18:00:00",26.2028636,91.70046436,PM10,66,164,105
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","06-04-2026 18:00:00",26.187500,91.744194,PM2.5,40,75,59
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-04-2026 18:00:00",26.181742,91.78063,PM10,43,97,65
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-04-2026 18:00:00",26.349082,92.68449,NO2,1,59,24
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-04-2026 18:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-04-2026 18:00:00",26.349082,92.68449,OZONE,11,12,12
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","06-04-2026 18:00:00",26.446912,91.439057,PM10,8,48,20
India,Assam,Silchar,"Tarapur, Silchar - PCBA","06-04-2026 18:00:00",24.82827,92.79525,NO2,22,29,25
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","06-04-2026 18:00:00",16.9872867,81.7363176,CO,26,52,40
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","06-04-2026 18:00:00",13.67,79.35,NO2,38,111,66
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","06-04-2026 18:00:00",16.536107,80.594233,PM10,48,116,75
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","06-04-2026 18:00:00",16.536107,80.594233,NO2,9,27,15
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","06-04-2026 18:00:00",16.486692,80.699436,CO,34,44,39
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","06-04-2026 18:00:00",16.509717,80.612222,PM10,42,82,59
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-04-2026 18:00:00",25.42742023,86.13886079,CO,11,18,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","06-04-2026 18:00:00",26.80365,84.51954,NO2,7,10,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-04-2026 18:00:00",25.251013,86.989001,SO2,4,104,47
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-04-2026 18:00:00",25.251013,86.989001,CO,1,42,10
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-04-2026 18:00:00",25.265194,87.012947,CO,64,80,72
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-04-2026 18:00:00",25.204762,85.514960,CO,42,84,56
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-04-2026 18:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","06-04-2026 18:00:00",25.7808257,84.7446768,NO2,3,4,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","06-04-2026 18:00:00",25.7808257,84.7446768,CO,8,12,10
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-04-2026 18:00:00",24.762518,84.982348,PM2.5,20,41,29
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-04-2026 18:00:00",24.762518,84.982348,NH3,2,4,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-04-2026 18:00:00",24.762518,84.982348,SO2,7,8,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-04-2026 18:00:00",25.697189,85.245900,NH3,10,13,12
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-04-2026 18:00:00",25.560083,87.553265,CO,68,86,79
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-04-2026 18:00:00",25.560083,87.553265,OZONE,10,54,19
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","06-04-2026 18:00:00",27.308328,84.531742,PM2.5,42,207,80
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-04-2026 18:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-04-2026 18:00:00",25.376776,86.471523,PM10,10,96,33
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-04-2026 18:00:00",11.654054,92.734055,PM2.5,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-04-2026 18:00:00",11.654054,92.734055,NO2,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-04-2026 18:00:00",11.654054,92.734055,OZONE,12,40,26
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-04-2026 18:00:00",16.5150833,80.5181667,CO,14,26,17
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-04-2026 18:00:00",16.5150833,80.5181667,OZONE,20,76,46
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","06-04-2026 18:00:00",14.675886,77.593027,NH3,4,7,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","06-04-2026 18:00:00",13.204880,79.097889,NO2,24,32,26
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","06-04-2026 18:00:00",14.465052,78.824187,PM2.5,58,99,74
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","06-04-2026 18:00:00","14.438164 ","79.966814 ",PM2.5,38,78,56
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","06-04-2026 18:00:00",28.5512005,77.2735737,OZONE,20,71,62
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","06-04-2026 18:00:00","28.594169 ","77.125100 ",PM2.5,9,57,26
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","06-04-2026 18:00:00","28.594169 ","77.125100 ",SO2,11,21,14
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","06-04-2026 18:00:00","28.594169 ","77.125100 ",CO,24,64,33
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-04-2026 18:00:00",28.656756,77.227234,CO,103,121,104
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","06-04-2026 18:00:00","28.615828 ","77.271992 ",PM10,53,178,114
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","06-04-2026 18:00:00","28.615828 ","77.271992 ",NO2,10,47,19
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","06-04-2026 18:00:00","28.615828 ","77.271992 ",OZONE,1,99,89
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2026 18:00:00",28.498571,77.264840,NH3,3,4,4
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-04-2026 18:00:00",28.5710274,77.0719006,PM10,83,459,200
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-04-2026 18:00:00",25.376776,86.471523,OZONE,9,10,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-04-2026 18:00:00",26.11442,85.39813,PM2.5,48,168,97
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-04-2026 18:00:00",26.11442,85.39813,PM10,92,192,131
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","06-04-2026 18:00:00",26.1209,85.3647,NO2,9,17,11
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-04-2026 18:00:00",25.586562,85.043586,CO,27,68,39
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-04-2026 18:00:00",25.586562,85.043586,OZONE,2,34,7
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","06-04-2026 18:00:00",25.592539,85.227158,NO2,10,18,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-04-2026 18:00:00",21.258815,81.578979,SO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-04-2026 18:00:00",21.237755,81.705301,PM2.5,20,41,32
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-04-2026 18:00:00",21.237755,81.705301,NO2,8,12,10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-04-2026 18:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-04-2026 18:00:00",21.371751,81.664929,CO,17,18,17
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2026 18:00:00",22.06631475,83.33820077,NO2,30,92,54
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2026 18:00:00",22.06631475,83.33820077,NH3,1,3,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2026 18:00:00",22.06631475,83.33820077,CO,15,74,27
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-04-2026 18:00:00",25.03280,85.41948,OZONE,22,29,26
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","06-04-2026 18:00:00",25.892357,86.590325,CO,36,44,39
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-04-2026 18:00:00",25.859655,85.77944,OZONE,7,8,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2026 18:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2026 18:00:00",26.2271665,84.3570427,NO2,2,2,2
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-04-2026 18:00:00",30.735567,76.775714,PM2.5,8,37,19
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-04-2026 18:00:00",21.194815,81.314770,CO,14,42,18
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-04-2026 18:00:00",21.185571,81.343175,PM10,31,70,45
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-04-2026 18:00:00",21.185571,81.343175,SO2,7,9,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-04-2026 18:00:00",22.08815,82.13737,SO2,11,25,19
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-04-2026 18:00:00",22.118125,83.140608,PM10,18,115,62
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-04-2026 18:00:00",22.118125,83.140608,SO2,1,19,9
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2026 18:00:00",28.815329,77.153010,NO2,9,63,30
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2026 18:00:00",28.815329,77.153010,NH3,12,15,12
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2026 18:00:00",28.815329,77.153010,SO2,6,23,12
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2026 18:00:00",28.815329,77.153010,CO,6,42,10
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","06-04-2026 18:00:00",28.647622,77.3158090,SO2,18,32,25
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-04-2026 18:00:00",28.695381,77.181665,NO2,13,101,45
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-04-2026 18:00:00",28.695381,77.181665,NH3,6,7,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2026 18:00:00",28.776200,77.051074,CO,20,70,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-04-2026 18:00:00",22.368195,82.746431,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-04-2026 18:00:00",22.348441,82.549611,CO,20,34,25
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-04-2026 18:00:00",22.1910172,83.5197009,PM10,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-04-2026 18:00:00",22.1910172,83.5197009,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-04-2026 18:00:00",21.258815,81.578979,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-04-2026 18:00:00",25.619651,85.147382,SO2,8,12,10
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-04-2026 18:00:00",25.596727,85.085624,PM2.5,83,186,125
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-04-2026 18:00:00",25.596727,85.085624,NH3,2,3,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-04-2026 18:00:00",25.596727,85.085624,OZONE,25,36,30
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2026 18:00:00",25.366336,87.117468,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-04-2026 18:00:00",28.5627763,77.1180053,OZONE,19,80,76
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","06-04-2026 18:00:00",21.755417,72.139056,NO2,58,102,81
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","06-04-2026 18:00:00",21.755417,72.139056,OZONE,8,30,26
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-04-2026 18:00:00",23.163798,72.677768,PM2.5,24,77,42
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-04-2026 18:00:00",23.163798,72.677768,NH3,4,11,6
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","06-04-2026 18:00:00",23.243639,72.68994,PM10,39,123,79
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","06-04-2026 18:00:00",23.243639,72.68994,CO,16,58,22
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-04-2026 18:00:00",23.221714,72.654328,CO,12,33,22
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-04-2026 18:00:00",23.221714,72.654328,OZONE,5,45,32
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","06-04-2026 18:00:00",23.593150,72.372792,PM2.5,3,79,38
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","06-04-2026 18:00:00",23.593150,72.372792,OZONE,12,16,16
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2026 18:00:00",28.570173,76.933762,NO2,17,57,35
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2026 18:00:00",28.570173,76.933762,SO2,20,95,33
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2026 18:00:00",28.822836,77.101981,NO2,6,61,20
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2026 18:00:00",28.822836,77.101981,NH3,5,7,6
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2026 18:00:00",28.567890,77.250515,NO2,27,80,47
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","06-04-2026 18:00:00",28.6573814,77.1585447,NO2,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2026 18:00:00",28.530785,77.271255,PM2.5,22,170,82
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2026 18:00:00",28.530785,77.271255,NH3,8,11,9
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2026 18:00:00",28.530785,77.271255,SO2,15,35,19
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.611281,77.237738,PM10,35,170,102
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.611281,77.237738,CO,43,104,53
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2026 18:00:00",28.611281,77.237738,OZONE,1,157,135
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2026 18:00:00",28.636429,77.201067,NO2,29,89,52
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2026 18:00:00",28.636429,77.201067,NH3,7,11,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-04-2026 18:00:00",28.684678,77.076574,PM2.5,20,429,172
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-04-2026 18:00:00",28.684678,77.076574,OZONE,3,74,67
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2026 18:00:00",28.570173,76.933762,PM2.5,13,308,100
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-04-2026 18:00:00",28.623763,77.287209,OZONE,2,165,142
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-04-2026 18:00:00",28.674045,77.131023,PM2.5,22,322,103
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-04-2026 18:00:00",28.674045,77.131023,PM10,59,266,114
India,Delhi,Delhi,"Pusa, Delhi - DPCC","06-04-2026 18:00:00",28.639652,77.146275,OZONE,3,86,78
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-04-2026 18:00:00",28.563262,77.186937,SO2,3,100,40
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-04-2026 18:00:00",28.6514781,77.1473105,NO2,35,91,49
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-04-2026 18:00:00",28.6514781,77.1473105,NH3,6,9,7
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-04-2026 18:00:00",28.699793,77.165453,CO,30,102,42
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-04-2026 18:00:00",23.107969,72.574648,NH3,5,8,7
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","06-04-2026 18:00:00",22.977134,72.553024,PM2.5,21,141,57
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","06-04-2026 18:00:00",23.020509,72.579261,SO2,5,115,16
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-04-2026 18:00:00",23.016834,72.625775,PM10,59,219,98
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-04-2026 18:00:00",23.016834,72.625775,NO2,29,159,69
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2026 18:00:00",28.5504249,77.2159377,PM2.5,33,237,86
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2026 18:00:00",28.5504249,77.2159377,CO,2,36,10
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2026 18:00:00",28.5504249,77.2159377,OZONE,10,31,24
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-04-2026 18:00:00",28.710508,77.249485,PM10,45,206,106
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","06-04-2026 18:00:00",28.531346,77.190156,OZONE,2,115,106
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-04-2026 18:00:00",28.672342,77.315260,PM10,58,259,130
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","06-04-2026 18:00:00",28.542460,77.191651,PM10,52,192,111
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2026 18:00:00",28.628624,77.241060,NH3,4,7,5
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2026 18:00:00",28.628624,77.241060,SO2,11,25,20
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2026 18:00:00",28.628624,77.241060,CO,21,104,29
India,Delhi,Delhi,"JNU, Delhi - DPCC","06-04-2026 18:00:00","28.540721 ","77.168544 ",PM2.5,10,210,69
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","06-04-2026 18:00:00",22.248853,70.776774,PM2.5,13,77,33
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","06-04-2026 18:00:00","21.217779 ","72.834787 ",OZONE,11,11,11
India,Gujarat,Surat,"Science Center, Surat - SMC","06-04-2026 18:00:00",21.170046,72.795405,PM10,19,90,54
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2026 18:00:00",28.732820,77.170633,NH3,7,14,11
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-04-2026 18:00:00",28.5918245,77.2273074,PM2.5,40,180,70
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-04-2026 18:00:00",28.5918245,77.2273074,NO2,11,50,26
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","06-04-2026 18:00:00",23.707909,86.414670,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","06-04-2026 18:00:00",23.707909,86.414670,NH3,3,3,3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","06-04-2026 18:00:00",23.707909,86.414670,OZONE,2,5,4
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-04-2026 18:00:00",16.172806,75.659694,PM10,49,50,50
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","06-04-2026 18:00:00",12.9135218,77.5950804,PM2.5,33,57,43
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","06-04-2026 18:00:00",12.9352049,77.6814488,NH3,1,1,1
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","06-04-2026 18:00:00",12.9352049,77.6814488,SO2,3,7,5
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","06-04-2026 18:00:00",12.951913,77.539784,NO2,26,35,30
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","06-04-2026 18:00:00",12.951913,77.539784,OZONE,23,67,57
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","06-04-2026 18:00:00",12.9756843,77.5660749,PM10,110,111,111
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","06-04-2026 18:00:00",12.9756843,77.5660749,NO2,45,53,49
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","06-04-2026 18:00:00",29.140560,75.744941,NH3,13,13,13
India,Haryana,Jind,"Police Lines, Jind - HSPCB","06-04-2026 18:00:00",29.307814,76.337619,PM10,32,103,56
India,Haryana,Jind,"Police Lines, Jind - HSPCB","06-04-2026 18:00:00",29.307814,76.337619,NH3,4,6,5
India,Haryana,Jind,"Police Lines, Jind - HSPCB","06-04-2026 18:00:00",29.307814,76.337619,SO2,1,10,2
India,Haryana,Jind,"Police Lines, Jind - HSPCB","06-04-2026 18:00:00",29.307814,76.337619,CO,1,32,8
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","06-04-2026 18:00:00",29.8006,76.4155,CO,29,70,40
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","06-04-2026 18:00:00",29.8006,76.4155,OZONE,8,13,12
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-04-2026 18:00:00",29.695300,77.002700,PM10,25,117,67
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-04-2026 18:00:00",29.695300,77.002700,CO,12,16,13
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","06-04-2026 18:00:00",29.966942,76.875879,SO2,2,117,28
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","06-04-2026 18:00:00",29.966942,76.875879,OZONE,4,42,20
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","06-04-2026 18:00:00",28.360699,76.936090,CO,6,21,9
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","06-04-2026 18:00:00",28.360699,76.936090,OZONE,7,8,7
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","06-04-2026 18:00:00",28.060249,76.113115,PM2.5,47,217,92
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","06-04-2026 18:00:00",28.1485564,77.3320667,CO,27,28,28
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2026 18:00:00",28.3153,76.9143,NO2,4,37,15
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2026 18:00:00",28.3153,76.9143,SO2,3,24,13
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","06-04-2026 18:00:00",30.7057778,76.8531805555555,PM2.5,14,62,36
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-04-2026 18:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-04-2026 18:00:00",28.4417,77.3217,CO,58,65,62
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","06-04-2026 18:00:00",28.422681,77.148944,CO,20,51,23
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-04-2026 18:00:00",28.4227,77.0667,PM10,69,280,126
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-04-2026 18:00:00",28.4227,77.0667,NH3,6,10,8
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","06-04-2026 18:00:00",28.4275,77.1465,PM10,86,201,161
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","06-04-2026 18:00:00",28.4501238,77.0263051,PM2.5,48,325,141
